id,n_lines_gt,n_lines_pred,n_line_cmds_gt,n_line_cmds_pred,gt_h,gt_v,pred_h,pred_v,ratio_h_sample,ratio_v_sample,par_recall_hits,par_recall_denom,par_recall_index_aligned,perp_recall_hits,perp_recall_denom,perp_recall_index_aligned,pair_recall_extrude_count_mismatch,pair_recall_extrudes_skipped_line_mismatch,parse_ok_gt,parse_ok_pred
00905965,4,4,4,4,1,2,1,2,1.0,1.0,1,1,1.0,2,2,1.0,False,0,True,True
00905973,8,8,8,8,4,4,3,3,0.75,0.75,6,12,0.5,13,16,0.8125,False,0,True,True
00905984,12,12,12,12,6,6,6,6,1.0,1.0,14,14,1.0,20,20,1.0,False,0,True,True
00905989,4,4,4,4,1,2,1,2,1.0,1.0,1,1,1.0,2,2,1.0,False,0,True,True
00905992,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00906023,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00906024,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00906025,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00906038,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00906039,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00906040,12,12,12,12,12,0,12,0,1.0,,6,6,1.0,0,0,,False,0,True,True
00906041,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00906072,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00906107,8,9,8,8,2,4,3,4,1.5,1.0,0,0,,0,0,,False,1,True,True
00906108,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00906109,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00906117,14,14,14,14,8,6,8,6,1.0,1.0,10,10,1.0,16,16,1.0,False,0,True,True
00906151,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00906153,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00906170,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00906171,8,8,8,8,4,4,4,4,1.0,1.0,4,4,1.0,8,8,1.0,False,0,True,True
00906194,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00906248,6,6,6,6,4,2,4,2,1.0,1.0,7,7,1.0,8,8,1.0,False,0,True,True
00906249,20,20,20,20,10,10,9,10,0.9,1.0,25,26,0.9615384615384616,34,36,0.9444444444444444,False,0,True,True
00906251,6,6,6,6,3,3,3,3,1.0,1.0,6,6,1.0,9,9,1.0,False,0,True,True
00906276,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00906288,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00906329,3,3,3,3,1,1,1,1,1.0,1.0,0,0,,1,1,1.0,False,0,True,True
00906340,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00906342,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00906343,10,10,10,10,4,4,6,4,1.5,1.0,4,4,1.0,8,8,1.0,False,0,True,True
00906344,10,10,10,10,4,4,5,4,1.25,1.0,4,4,1.0,8,8,1.0,False,0,True,True
00906354,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00906359,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00906366,6,6,6,6,2,1,3,2,1.5,2.0,1,2,0.5,2,2,1.0,False,0,True,True
00906381,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00906389,28,28,28,28,14,6,13,7,0.9285714285714286,1.1666666666666667,20,37,0.5405405405405406,24,25,0.96,False,0,True,True
00906390,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00906398,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00906399,8,8,8,8,4,4,4,4,1.0,1.0,4,4,1.0,8,8,1.0,False,0,True,True
00906401,16,16,16,16,8,8,8,8,1.0,1.0,8,8,1.0,16,16,1.0,False,0,True,True
00906402,16,16,16,16,8,8,8,8,1.0,1.0,8,8,1.0,16,16,1.0,False,0,True,True
00906403,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00906405,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00906412,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00906413,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00906414,0,4,0,0,0,0,0,0,,,0,0,,0,0,,False,2,True,True
00906416,2,2,2,2,0,2,0,2,,1.0,1,1,1.0,0,0,,False,0,True,True
00906417,2,2,2,2,0,2,0,2,,1.0,1,1,1.0,0,0,,False,0,True,True
00906418,0,3,0,0,0,0,0,0,,,0,0,,0,0,,False,1,True,True
00906419,0,1,0,0,0,0,0,0,,,0,0,,0,0,,False,1,True,True
00906420,16,16,16,16,10,0,10,0,1.0,,9,9,1.0,3,3,1.0,False,0,True,True
00906421,16,16,16,16,10,0,10,0,1.0,,9,9,1.0,3,3,1.0,False,0,True,True
00906422,8,6,8,3,8,0,2,0,0.25,,0,3,0.0,0,0,,False,2,True,True
00906423,4,4,4,4,4,0,4,0,1.0,,2,2,1.0,0,0,,False,0,True,True
00906432,14,14,14,14,8,6,8,6,1.0,1.0,43,43,1.0,48,48,1.0,False,0,True,True
00906434,36,36,36,36,18,10,21,10,1.1666666666666667,1.0,19,32,0.59375,23,33,0.696969696969697,False,0,True,True
00906435,36,36,36,36,18,10,21,10,1.1666666666666667,1.0,19,32,0.59375,23,33,0.696969696969697,False,0,True,True
00906443,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00906450,5,5,5,5,3,2,3,2,1.0,1.0,4,4,1.0,6,6,1.0,False,0,True,True
00906458,36,36,36,36,14,14,14,13,1.0,0.9285714285714286,18,20,0.9,20,20,1.0,False,0,True,True
00906463,3,3,3,3,1,0,1,0,1.0,,0,0,,0,0,,False,0,True,True
00906467,12,13,12,13,10,2,10,2,1.0,1.0,5,5,1.0,4,4,1.0,False,1,True,True
00906470,8,8,8,8,4,4,4,4,1.0,1.0,6,12,0.5,10,16,0.625,False,0,True,True
00906479,8,8,8,8,4,4,4,4,1.0,1.0,4,4,1.0,8,8,1.0,False,0,True,True
00906487,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00906488,6,6,6,6,2,4,2,4,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00906490,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00906494,19,19,19,17,11,8,7,6,0.6363636363636364,0.75,14,39,0.358974358974359,36,44,0.8181818181818182,False,0,True,True
00906496,28,28,28,28,14,14,12,14,0.8571428571428571,1.0,12,14,0.8571428571428571,24,28,0.8571428571428571,False,0,True,True
00906558,36,36,36,36,14,14,14,13,1.0,0.9285714285714286,18,20,0.9,20,20,1.0,False,0,True,True
00906562,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00906564,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00906584,5,5,5,5,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00906585,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00906594,21,21,21,21,11,4,10,4,0.9090909090909091,1.0,18,19,0.9473684210526315,18,18,1.0,False,0,True,True
00906595,9,9,9,9,5,2,5,2,1.0,1.0,11,11,1.0,10,10,1.0,False,0,True,True
00906596,21,21,21,21,11,4,10,4,0.9090909090909091,1.0,18,19,0.9473684210526315,18,18,1.0,False,0,True,True
00906598,24,0,24,26,6,12,0,0,0.0,0.0,0,0,,0,0,,False,0,True,False
00906600,8,8,8,8,4,4,4,4,1.0,1.0,4,4,1.0,8,8,1.0,False,0,True,True
00906602,25,25,25,25,10,14,6,11,0.6,0.7857142857142857,9,28,0.32142857142857145,35,42,0.8333333333333334,False,0,True,True
00906613,8,9,8,8,0,8,0,6,,0.75,6,6,1.0,0,0,,False,1,True,True
00906617,5,5,5,5,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00906620,5,5,5,5,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00906622,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00906637,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00906640,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00906654,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00906656,25,26,25,25,12,13,10,11,0.8333333333333334,0.8461538461538461,14,15,0.9333333333333333,20,22,0.9090909090909091,False,1,True,True
00906667,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00906700,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00906703,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00906709,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00906715,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00906717,8,8,8,8,4,4,4,4,1.0,1.0,4,4,1.0,8,8,1.0,False,0,True,True
00906720,12,12,12,12,6,6,4,5,0.6666666666666666,0.8333333333333334,17,30,0.5666666666666667,26,36,0.7222222222222222,False,0,True,True
00906730,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00906744,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00906755,9,9,9,8,4,1,3,4,0.75,4.0,3,7,0.42857142857142855,3,6,0.5,False,0,True,True
00906766,17,17,17,17,9,6,9,6,1.0,1.0,15,15,1.0,18,18,1.0,False,0,True,True
00906767,8,8,8,8,4,4,4,4,1.0,1.0,4,4,1.0,8,8,1.0,False,0,True,True
00906783,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00906784,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00906793,6,6,6,6,2,2,2,2,1.0,1.0,3,3,1.0,4,4,1.0,False,0,True,True
00906797,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00906842,8,8,8,8,4,4,4,4,1.0,1.0,12,12,1.0,16,16,1.0,False,0,True,True
00906844,14,14,14,14,4,2,4,5,1.0,2.5,4,11,0.36363636363636365,8,8,1.0,False,0,True,True
00906849,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00906850,26,26,26,26,13,13,12,12,0.9230769230769231,0.9230769230769231,12,16,0.75,27,29,0.9310344827586207,False,0,True,True
00906851,8,8,8,8,4,4,4,4,1.0,1.0,12,12,1.0,16,16,1.0,False,0,True,True
00906852,6,6,6,6,3,3,3,3,1.0,1.0,6,6,1.0,9,9,1.0,False,0,True,True
00906858,8,8,8,8,4,4,4,4,1.0,1.0,12,12,1.0,16,16,1.0,False,0,True,True
00906860,5,5,5,5,3,2,3,2,1.0,1.0,4,4,1.0,6,6,1.0,False,0,True,True
00906861,13,13,13,13,7,6,6,6,0.8571428571428571,1.0,30,36,0.8333333333333334,42,42,1.0,False,0,True,True
00906864,8,7,8,7,4,4,4,3,1.0,0.75,3,3,1.0,0,0,,False,1,True,True
00906866,8,8,8,8,6,2,6,2,1.0,1.0,3,3,1.0,4,4,1.0,False,0,True,True
00906894,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00906895,6,6,6,6,3,3,3,3,1.0,1.0,6,6,1.0,9,9,1.0,False,0,True,True
00906896,4,4,4,4,1,2,1,2,1.0,1.0,1,1,1.0,2,2,1.0,False,0,True,True
00906897,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00906908,12,12,12,12,6,6,6,6,1.0,1.0,14,14,1.0,20,20,1.0,False,0,True,True
00906909,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00906914,32,32,32,32,16,16,16,16,1.0,1.0,16,16,1.0,32,32,1.0,False,0,True,True
00906916,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00906921,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00906933,10,10,10,10,6,4,6,4,1.0,1.0,9,9,1.0,12,12,1.0,False,0,True,True
00906934,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00906937,8,8,8,8,4,4,4,4,1.0,1.0,12,12,1.0,16,16,1.0,False,0,True,True
00906948,8,8,8,8,4,4,4,4,1.0,1.0,4,4,1.0,8,8,1.0,False,0,True,True
00906956,20,23,20,23,10,10,5,9,0.5,0.9,2,2,1.0,5,9,0.5555555555555556,False,3,True,True
00906957,20,24,20,24,10,10,7,8,0.7,0.8,2,2,1.0,5,8,0.625,False,4,True,True
00906958,8,8,8,8,0,2,0,2,,1.0,0,0,,0,0,,False,0,True,True
00906964,2,2,2,2,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00906965,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00906976,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00906980,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00906984,3,3,3,3,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00906992,8,8,8,8,4,4,4,4,1.0,1.0,4,4,1.0,8,8,1.0,False,0,True,True
00907010,8,8,8,8,4,4,4,4,1.0,1.0,12,12,1.0,16,16,1.0,False,0,True,True
00907013,14,14,14,14,6,6,6,6,1.0,1.0,12,12,1.0,18,18,1.0,False,0,True,True
00907014,14,14,14,14,6,6,6,6,1.0,1.0,12,12,1.0,17,18,0.9444444444444444,False,0,True,True
00907015,14,14,14,14,6,6,7,5,1.1666666666666667,0.8333333333333334,12,12,1.0,18,18,1.0,False,0,True,True
00907037,20,20,20,20,10,10,10,10,1.0,1.0,10,10,1.0,20,20,1.0,False,0,True,True
00907050,8,8,8,8,4,4,4,4,1.0,1.0,4,4,1.0,8,8,1.0,False,0,True,True
00907084,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00907086,24,0,24,27,0,2,0,0,,0.0,0,0,,0,0,,False,0,True,False
00907101,18,18,18,18,0,6,7,3,,0.5,4,27,0.14814814814814814,0,0,,False,0,True,True
00907117,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00907121,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00907123,18,18,18,18,0,6,1,6,,1.0,7,9,0.7777777777777778,0,0,,False,0,True,True
00907129,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00907132,3,3,3,3,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00907133,2,2,2,2,0,2,0,2,,1.0,1,1,1.0,0,0,,False,0,True,True
00907134,2,2,2,2,0,2,0,2,,1.0,1,1,1.0,0,0,,False,0,True,True
00907135,2,2,2,2,0,2,0,2,,1.0,1,1,1.0,0,0,,False,0,True,True
00907136,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00907139,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00907148,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00907151,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00907171,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00907174,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00907177,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00907178,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00907179,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00907180,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00907191,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00907194,2,2,2,2,0,0,0,0,,,0,1,0.0,0,0,,False,0,True,True
00907195,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00907197,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00907201,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00907218,8,8,8,8,4,4,4,4,1.0,1.0,12,12,1.0,16,16,1.0,False,0,True,True
00907255,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00907256,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00907257,2,2,2,2,0,0,0,0,,,0,1,0.0,0,0,,False,0,True,True
00907261,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00907262,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00907266,8,8,8,8,4,4,4,4,1.0,1.0,12,12,1.0,16,16,1.0,False,0,True,True
00907267,12,12,12,12,4,4,4,4,1.0,1.0,12,12,1.0,17,17,1.0,False,0,True,True
00907269,28,27,28,27,8,10,10,6,1.25,0.6,0,0,,0,0,,False,3,True,True
00907275,14,14,14,12,6,8,6,4,1.0,0.5,0,0,,0,0,,False,2,True,True
00907297,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00907338,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00907339,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00907360,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00907369,8,8,8,8,4,4,4,4,1.0,1.0,4,4,1.0,8,8,1.0,False,0,True,True
00907370,24,24,24,24,12,12,10,12,0.8333333333333334,1.0,10,12,0.8333333333333334,20,24,0.8333333333333334,False,0,True,True
00907374,12,12,12,12,6,6,6,6,1.0,1.0,6,6,1.0,12,12,1.0,False,0,True,True
00907375,16,16,16,16,8,8,8,8,1.0,1.0,8,8,1.0,16,16,1.0,False,0,True,True
00907377,12,12,12,12,6,4,6,4,1.0,1.0,5,5,1.0,9,9,1.0,False,0,True,True
00907382,2,2,2,2,0,0,0,0,,,1,1,1.0,0,0,,False,0,True,True
00907383,7,8,7,7,3,4,3,3,1.0,0.75,0,0,,0,0,,False,1,True,True
00907390,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00907394,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00907399,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00907405,20,20,20,20,10,8,5,10,0.5,1.25,24,73,0.3287671232876712,54,117,0.46153846153846156,False,0,True,True
00907409,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00907410,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00907415,1,1,1,1,1,0,1,0,1.0,,0,0,,0,0,,False,0,True,True
00907420,2,2,2,2,2,0,2,0,1.0,,1,1,1.0,0,0,,False,0,True,True
00907430,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00907432,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00907438,12,12,12,12,6,6,6,6,1.0,1.0,6,6,1.0,12,12,1.0,False,0,True,True
00907454,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00907465,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00907475,8,8,8,8,2,6,2,6,1.0,1.0,16,16,1.0,12,12,1.0,False,0,True,True
00907507,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00907518,12,13,12,13,6,4,3,2,0.5,0.5,0,0,,0,0,,False,1,True,True
00907519,14,14,14,14,3,2,4,1,1.3333333333333333,0.5,2,8,0.25,6,13,0.46153846153846156,False,0,True,True
00907537,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00907559,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00907565,12,12,12,12,6,6,6,6,1.0,1.0,30,30,1.0,36,36,1.0,False,0,True,True
00907574,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00907579,33,33,33,33,8,0,13,4,1.625,,3,9,0.3333333333333333,0,4,0.0,False,0,True,True
00907594,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00907600,41,41,41,41,21,20,19,18,0.9047619047619048,0.9,22,40,0.55,52,60,0.8666666666666667,False,0,True,True
00907601,41,41,41,41,21,20,19,18,0.9047619047619048,0.9,22,40,0.55,52,60,0.8666666666666667,False,0,True,True
00907602,33,33,33,33,17,16,17,16,1.0,1.0,18,18,1.0,34,34,1.0,False,0,True,True
00907603,33,33,33,33,17,16,17,16,1.0,1.0,18,18,1.0,34,34,1.0,False,0,True,True
00907608,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00907609,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00907611,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00907625,5,5,5,5,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00907627,4,4,4,4,2,1,2,1,1.0,1.0,1,1,1.0,2,2,1.0,False,0,True,True
00907632,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00907643,2,2,2,2,2,0,1,0,0.5,,0,1,0.0,0,0,,False,0,True,True
00907645,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00907669,36,36,36,36,20,16,20,16,1.0,1.0,24,24,1.0,40,40,1.0,False,0,True,True
00907670,29,29,29,29,20,4,17,4,0.85,1.0,32,64,0.5,26,32,0.8125,False,0,True,True
00907671,28,28,28,28,18,4,15,4,0.8333333333333334,1.0,29,51,0.5686274509803921,28,28,1.0,False,0,True,True
00907724,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00907733,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00907737,4,4,4,4,4,0,4,0,1.0,,6,6,1.0,0,0,,False,0,True,True
00907742,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00907743,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00907752,6,6,6,6,2,0,2,0,1.0,,3,3,1.0,0,0,,False,0,True,True
00907753,3,3,3,3,1,1,1,1,1.0,1.0,0,0,,1,1,1.0,False,0,True,True
00907755,6,6,6,6,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00907758,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00907760,3,3,3,3,1,2,1,2,1.0,1.0,1,1,1.0,2,2,1.0,False,0,True,True
00907764,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00907771,5,5,5,5,3,2,3,2,1.0,1.0,4,4,1.0,6,6,1.0,False,0,True,True
00907772,5,5,5,5,3,2,3,2,1.0,1.0,4,4,1.0,6,6,1.0,False,0,True,True
00907773,5,5,5,5,3,2,3,2,1.0,1.0,4,4,1.0,6,6,1.0,False,0,True,True
00907784,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00907791,8,8,8,8,4,4,4,4,1.0,1.0,12,12,1.0,16,16,1.0,False,0,True,True
00907802,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00907819,8,8,8,8,4,4,4,4,1.0,1.0,4,4,1.0,8,8,1.0,False,0,True,True
00907822,20,20,20,20,12,6,12,6,1.0,1.0,16,16,1.0,20,20,1.0,False,0,True,True
00907828,12,12,12,12,6,6,6,6,1.0,1.0,6,6,1.0,12,12,1.0,False,0,True,True
00907829,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00907833,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00907842,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00907843,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00907844,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00907847,8,8,8,8,4,4,4,4,1.0,1.0,4,4,1.0,8,8,1.0,False,0,True,True
00907852,6,6,6,6,4,0,4,0,1.0,,6,6,1.0,0,0,,False,0,True,True
00907853,5,5,5,5,1,2,1,2,1.0,1.0,1,1,1.0,2,2,1.0,False,0,True,True
00907854,5,5,5,5,3,0,3,0,1.0,,3,3,1.0,0,0,,False,0,True,True
00907858,24,24,24,24,12,12,11,11,0.9166666666666666,0.9166666666666666,22,28,0.7857142857142857,33,40,0.825,False,0,True,True
00907865,8,7,8,7,6,2,6,1,1.0,0.5,2,2,1.0,2,2,1.0,False,1,True,True
00907867,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00907881,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00907884,8,8,8,8,4,4,4,4,1.0,1.0,12,12,1.0,16,16,1.0,False,0,True,True
00907886,16,16,16,16,8,8,8,8,1.0,1.0,24,24,1.0,32,32,1.0,False,0,True,True
00907906,33,34,33,34,15,17,13,14,0.8666666666666667,0.8235294117647058,11,26,0.4230769230769231,29,43,0.6744186046511628,False,1,True,True
00907935,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00907948,7,7,7,7,5,2,5,2,1.0,1.0,11,11,1.0,10,10,1.0,False,0,True,True
00907953,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00907987,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
00907993,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00907997,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00908045,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00908049,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00908060,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00908078,0,0,0,0,0,0,0,0,,,0,0,,0,0,,False,0,True,True
00908079,7,7,7,7,3,2,4,2,1.3333333333333333,1.0,4,4,1.0,14,17,0.8235294117647058,False,0,True,True
00908081,9,9,9,9,4,5,4,5,1.0,1.0,6,6,1.0,10,10,1.0,False,0,True,True
00908119,4,4,4,4,2,2,2,2,1.0,1.0,2,2,1.0,4,4,1.0,False,0,True,True
